dsm_code,brand,sports,productnature,structurationvalues,category_id
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",217753d1-dd1e-48c9-943d-e1045c29d2c0
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",95a308f0-23f5-4f7f-9d82-c59c59d21cbc
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",3af6f4aa-8077-49db-8175-86a34f269b91
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",d882d781-6a0a-4fcf-8e42-437e369d6dfc
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",320e8ba0-d64b-4952-ba9e-704e3952fb27
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",3af6f4aa-8077-49db-8175-86a34f269b91
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",3af6f4aa-8077-49db-8175-86a34f269b91
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",6a4296db-0931-42a0-93a1-774b1c7a5f93
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",fbdf28b0-8f55-49a6-a41a-49c82192e0f6
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",8c42352c-d0fa-47bc-a04e-4b73f58ae0ec
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",47780a2c-30ca-4e76-a95b-5dfbb06d10b6
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",0abf7b87-8400-4a7a-9ed6-a12e1a46e92b
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",3ff7b03d-96c6-4364-b906-fcba0198b9f5
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",13f7450f-ab2c-4cc3-884b-c41445fde815
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",9607bbce-243b-4fa3-9342-ab11853f59fb
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",7b773582-6146-4bf9-9e52-3cfb720fcc5b
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",3ff7b03d-96c6-4364-b906-fcba0198b9f5
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",2115f2e6-23d5-4f9a-9536-94e97a692ef8
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",4ac9d94f-4e73-4298-b216-2d2cd32989b6
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",70254e14-2608-405d-9f87-cb92f8a3dcfe
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",100c0497-8689-4ffa-b71f-d143ded787f7
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",6a4296db-0931-42a0-93a1-774b1c7a5f93
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",13f7450f-ab2c-4cc3-884b-c41445fde815
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",50f197ac-d858-44d4-aa3c-d2bbfb3e286b
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",d119a992-3498-4514-89bf-3307232f3d80
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",0abf7b87-8400-4a7a-9ed6-a12e1a46e92b
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",c16314f6-89d6-431c-baca-3c0da68815d5
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",50f197ac-d858-44d4-aa3c-d2bbfb3e286b
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",bb670ec5-c35f-41fa-94c7-c05c3e302c9d
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",864fb3e2-4151-4851-97c3-9c20378de329
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",fbdf28b0-8f55-49a6-a41a-49c82192e0f6
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",087cec1e-73aa-4505-bc74-29d5bd1f16b0
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",2115f2e6-23d5-4f9a-9536-94e97a692ef8
301658,"""1592""","[""331""]","""25053""","[""4662"", ""3343"", ""195"", ""680"", ""3160"", ""3527"", ""3526"", ""3569"", ""3525"", ""7"", ""3344"", ""1959"", ""75"", ""54""]",5f7f92f8-8913-4bc9-aa2b-c4f8298b180e
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",d54e0447-7bba-427e-8b9d-e32c0223c483
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",a9cb2c55-9caf-48ac-a62f-4a26bff3871e
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",0ecb3ac7-7153-4953-a681-098dece48c91
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",4bd05783-676f-42ca-8e4a-2e414d8a1579
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",db9bf5d1-004b-40c4-8fd5-6d3f596fdccd
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",82898593-eea5-4032-8506-352a63bef889
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",7f4bf5cc-bc17-4f18-be48-f13a72c7c71d
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",0e2583fc-235b-47d7-b73c-6abb3b9e8d43
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",0abf7b87-8400-4a7a-9ed6-a12e1a46e92b
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",a9cb2c55-9caf-48ac-a62f-4a26bff3871e
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",06b6b0bd-5e8d-4033-a4d3-c9c6efc7a8a9
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",9a509107-906b-4160-89a8-44bde0958878
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",616b7e75-4f21-4f52-a764-3839ad72b557
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",f9de001e-58d2-450b-a0b8-cd76363a4d13
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",affc346d-bc56-4228-8c65-9a86f0ecc1f6
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",82898593-eea5-4032-8506-352a63bef889
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",9016885a-572a-4ca6-b2ba-dabcc1cd99c2
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",2cc4be75-15f9-4aa6-8ae8-2ed94730e5be
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",e8324ede-a836-405e-be41-ff2c818421fe
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",06b6b0bd-5e8d-4033-a4d3-c9c6efc7a8a9
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",0abf7b87-8400-4a7a-9ed6-a12e1a46e92b
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",4bd05783-676f-42ca-8e4a-2e414d8a1579
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",f394eb6b-5b66-473d-9b25-65f59c3394c7
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",82898593-eea5-4032-8506-352a63bef889
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",c691f8ee-de04-4653-840f-282a8eb70905
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",fe87df19-2f29-4002-a231-bbf6a93873b9
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",ada1923e-bd89-451a-b970-ce786ff5b91b
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",da3ba6f0-7920-4ead-9be9-e51d9ab2efaa
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",7a6fb9d9-391f-463a-b51d-f778e934620b
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",2cc4be75-15f9-4aa6-8ae8-2ed94730e5be
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",82898593-eea5-4032-8506-352a63bef889
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",affc346d-bc56-4228-8c65-9a86f0ecc1f6
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",ef086380-e8f8-47ea-a512-3bf788adf2c2
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",62f4f6ad-4990-4a52-bf2a-d101bc0a0af8
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",4bd05783-676f-42ca-8e4a-2e414d8a1579
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",db985777-6523-40bd-97c9-41aaeca814a0
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",a9cb2c55-9caf-48ac-a62f-4a26bff3871e
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",4bd05783-676f-42ca-8e4a-2e414d8a1579
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",053ebd22-bcc1-4d7f-b510-3a96dffb0689
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",affc346d-bc56-4228-8c65-9a86f0ecc1f6
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",2cc4be75-15f9-4aa6-8ae8-2ed94730e5be
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",c0b6a2da-7320-4192-8380-86ef084ed0ea
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",3ec4b425-4325-403d-aed0-731215e868ef
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",a4453eb4-593d-4aef-8849-919555f125ef
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",9d752f23-442e-4bb6-a948-700b9e35fbcb
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",78ed594c-c1b7-4cd4-b4b8-52963dc0a133
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",2115f2e6-23d5-4f9a-9536-94e97a692ef8
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",30ff9697-fe52-49eb-8a54-7f4051b28afb
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",278d3889-23e4-4806-abbc-623e54dcf718
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",ee00c958-2263-45c2-aba5-c9609053d926
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",13f7450f-ab2c-4cc3-884b-c41445fde815
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",6a4296db-0931-42a0-93a1-774b1c7a5f93
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",fbdf28b0-8f55-49a6-a41a-49c82192e0f6
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",38cabd64-8e4a-4170-a444-1581cd102c75
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",82898593-eea5-4032-8506-352a63bef889
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",7b898fd9-1039-4fe2-b8a4-30f1d348cb0c
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",fc68d352-aa72-431b-8b19-9df357789120
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",1578c98e-bf33-4c47-8b98-df8adec7c661
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",af91e07f-b494-47ab-afb7-74ac19f0916b
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",378880e6-74fa-455b-8059-4dff231ce09d
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",82898593-eea5-4032-8506-352a63bef889
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",4bd05783-676f-42ca-8e4a-2e414d8a1579
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",b310bcb8-9d56-4a5f-a50c-884e28ea7268
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",db985777-6523-40bd-97c9-41aaeca814a0
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",affc346d-bc56-4228-8c65-9a86f0ecc1f6
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",fe87df19-2f29-4002-a231-bbf6a93873b9
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",affc346d-bc56-4228-8c65-9a86f0ecc1f6
